EventId,Theatre,EventDate,Year,Month,Day,PerformanceTitle,PerformanceType,PerformanceId,WorkId,TCPId,ActCount,WorkTitle,AuthorId,AuthorName,TheatronomicsGenreId,TheatronomicsGenreLabel
33092,Drury Lane,17660315,1766,3,15,"Irish Hospitality; Or, Virtue Rewarded",mainpiece,67781,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
33092,Drury Lane,17660315,1766,3,15,Daphne and Amintor,afterpiece,67782,2540,NULL,NULL,Daphne and Amintor,501,Isaac Bickerstaffe,2,Comedy
33093,Covent Garden,17660315,1766,3,15,"The Man Of Mode; Or, Sir Foppling Flutter",mainpiece,67783,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
33093,Covent Garden,17660315,1766,3,15,The Old Maid,afterpiece,67784,32,K020298.000,2,The Old Maid,486,Arthur Murphy,2,Comedy
33095,Drury Lane,17660317,1766,3,17,The Plain Dealer,mainpiece,67787,1037,A67202,5,The Plain Dealer,109,William Wycherley,2,Comedy
33095,Drury Lane,17660317,1766,3,17,The Capricious Lovers,afterpiece,67788,482,K002004.000,3,The Capricious Lovers,507,Robert Lloyd,NULL,NULL
33096,Covent Garden,17660317,1766,3,17,"All For Love; Or, The World Well Lost",mainpiece,67790,1064,A36592,5,"All for Love; or, The World Well Lost",53,John Dryden,13,Tragedy
33096,Covent Garden,17660317,1766,3,17,Thomasand Sally,afterpiece,67791,290,K086734.000,,"Thomas and Sally; or, The Sailor's Return",501,Isaac Bickerstaffe,2,Comedy
33097,Drury Lane,17660318,1766,3,18,"Heroic Love; Or, The Cruel Separation",mainpiece,67793,1366,A49572,5,Heroick Love,null,ull],13,Tragedy
33097,Drury Lane,17660318,1766,3,18,The Choice,afterpiece,67794,2536,NULL,NULL,The Choice,486,Arthur Murphy,4,Farce
33098,Covent Garden,17660318,1766,3,18,Every Man In His Humour,mainpiece,67795,839,A04632,,Every Man In His Humour,16,Ben Jonson,2,Comedy
33098,Covent Garden,17660318,1766,3,18,Midas,afterpiece,67796,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
33099,Covent Garden,17660319,1766,3,19,The Messiah,mainpiece,67799,3728,NULL,NULL,The Messiah,226,George Frideric Handel,NULL,NULL
33100,Drury Lane,17660320,1766,3,20,King John,mainpiece,67801,864,A11954,,King John,10,William Shakespeare,5,History
33100,Drury Lane,17660320,1766,3,20,The Citizen,afterpiece,67802,31,K034431.000,2,The Citizen,486,Arthur Murphy,4,Farce
33101,Covent Garden,17660320,1766,3,20,Comus,mainpiece,67804,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
33101,Covent Garden,17660320,1766,3,20,The Upholsterer,afterpiece,67805,2451,K102914.000,2,The Upholsterer,486,Arthur Murphy,4,Farce
33102,Covent Garden,17660321,1766,3,21,The Messiah,mainpiece,67806,3728,NULL,NULL,The Messiah,226,George Frideric Handel,NULL,NULL
33103,Drury Lane,17660322,1766,3,22,"All For Love; Or, The World Well Lost",mainpiece,67808,1064,A36592,5,"All for Love; or, The World Well Lost",53,John Dryden,13,Tragedy
33103,Drury Lane,17660322,1766,3,22,The Deuce Is in Him,afterpiece,67809,2514,NULL,NULL,The Deuce is in Him,497,"George Colman, the elder",2,Comedy
33104,Covent Garden,17660322,1766,3,22,The Beggar's Opera,mainpiece,67811,298,K016442.000,3,The Beggar's Opera,269,John Gay,2,Comedy
33104,Covent Garden,17660322,1766,3,22,Miss in Her Teens,afterpiece,67812,96,K120041.000,2,Miss in her Teens,452,David Garrick,2,Comedy
33106,Drury Lane,17660331,1766,3,31,The Plain Dealer,mainpiece,67816,1037,A67202,5,The Plain Dealer,109,William Wycherley,2,Comedy
33106,Drury Lane,17660331,1766,3,31,The Witches,afterpiece,67817,310,NULL,NULL,"The Witches; or, Harlequin Cherokee",512,James Love,9,Pantomime
33107,Covent Garden,17660331,1766,3,31,"Theodosius; Or, The Force Of Love",mainpiece,67818,1116,A49947,5,"Theodosius; or, The Force of Love",130,Nathaniel Lee,13,Tragedy
33107,Covent Garden,17660331,1766,3,31,Midas,afterpiece,67819,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
33108,Drury Lane,17660401,1766,4,1,Othello,mainpiece,67820,597,A11954,,Othello,10,William Shakespeare,13,Tragedy
33108,Drury Lane,17660401,1766,4,1,Harlequin's Invasion,afterpiece,67821,102,NULL,NULL,"Harlequin's Invasion; or, A Christmas Gambol",452,David Garrick,9,Pantomime
33109,Covent Garden,17660401,1766,4,1,"Virtue Betrayed; Or, Anna Bullen",mainpiece,67822,1151,A30851,5,"Vertue Betray'd; or, Anna Bullen",145,John Banks,13,Tragedy
33109,Covent Garden,17660401,1766,4,1,The Old Maid,afterpiece,67823,32,K020298.000,2,The Old Maid,486,Arthur Murphy,2,Comedy
33110,Drury Lane,17660402,1766,4,2,Macbeth,mainpiece,67825,731,A59503,5,Macbeth,13,Sir William Davenant,13,Tragedy
33110,Drury Lane,17660402,1766,4,2,Fortunatus,afterpiece,67826,286,NULL,NULL,Fortunatus,469,Henry Woodward,9,Pantomime
33111,Covent Garden,17660402,1766,4,2,"The Refusal; Or, The Lady's Philosophy",mainpiece,67828,1751,NULL,NULL,"The Refusal; or, The Ladies Philosophy",198,Colley Cibber,2,Comedy
33111,Covent Garden,17660402,1766,4,2,Love a-la-Mode,afterpiece,67829,2469,A60974,5,Love a-la-mode,462,Charles Macklin,2,Comedy
33112,Drury Lane,17660403,1766,4,3,The Clandestine Marriage,mainpiece,67831,184,K034449.000,,The Clandestine Marriage,452,David Garrick,2,Comedy
33113,Covent Garden,17660403,1766,4,3,Love In A Village,mainpiece,67832,2506,K002009.000,3,Love in a Village,501,Isaac Bickerstaffe,1,Ballad Opera/Burletta/Opera
33113,Covent Garden,17660403,1766,4,3,The Intriguing Chambermaid,afterpiece,67833,2122,NULL,NULL,The Intriguing Chambermaid ,382,Henry Fielding,4,Farce
33114,Drury Lane,17660404,1766,4,4,The Conscious Lovers,mainpiece,67835,1804,NULL,NULL,The Conscious Lovers,236,Richard Steele,2,Comedy
33114,Drury Lane,17660404,1766,4,4,The Musical Lady,afterpiece,67836,185,NULL,NULL,The Musical Lady,497,"George Colman, the elder",4,Farce
33115,Covent Garden,17660404,1766,4,4,The Busy Body,mainpiece,67838,1520,K009642.000,5,The Busie Body,222,Susanna Centlivre,2,Comedy
33115,Covent Garden,17660404,1766,4,4,Midas,afterpiece,67839,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
33116,Drury Lane,17660405,1766,4,5,King Lear,mainpiece,67841,1123,NULL,NULL,The History of King Lear,148,Nahum Tate,NULL,NULL
33116,Drury Lane,17660405,1766,4,5,Daphne and Amintor,afterpiece,67842,2540,NULL,NULL,Daphne and Amintor,501,Isaac Bickerstaffe,2,Comedy
33117,Covent Garden,17660405,1766,4,5,The Wonder,mainpiece,67845,1564,K032319.000,5,The Wonder: A Woman Keeps a Secret,222,Susanna Centlivre,2,Comedy
33117,Covent Garden,17660405,1766,4,5,The Citizen,afterpiece,67846,31,K034431.000,2,The Citizen,486,Arthur Murphy,4,Farce
33119,Drury Lane,17660407,1766,4,7,Jane Shore,mainpiece,67849,1562,NULL,NULL,The Tragedy of Jane Shore,230,Nicholas Rowe,13,Tragedy
33119,Drury Lane,17660407,1766,4,7,High Life Below Stairs,afterpiece,67850,316,K096840.000,2,High Life Below Stairs,509,James Townley,4,Farce
33120,Covent Garden,17660407,1766,4,7,The Beggar's Opera,mainpiece,67852,298,K016442.000,3,The Beggar's Opera,269,John Gay,2,Comedy
33120,Covent Garden,17660407,1766,4,7,The Englishman Returned from Paris,afterpiece,67853,2424,NULL,NULL,The Englishman Return'd from Paris,465,Samuel Foote,2,Comedy
33121,Drury Lane,17660408,1766,4,8,Rule A Wife,mainpiece,67856,570,A00967,0,Rule a Wife and Have a Wife,5,John Fletcher,2,Comedy
33121,Drury Lane,17660408,1766,4,8,Fortunatus,afterpiece,67857,286,NULL,NULL,Fortunatus,469,Henry Woodward,9,Pantomime
33122,Covent Garden,17660408,1766,4,8,Romeo And Juliet,mainpiece,67859,655,A11954,,Romeo and Juliet,10,William Shakespeare,13,Tragedy
33122,Covent Garden,17660408,1766,4,8,The Apprentice,afterpiece,67860,2421,K064728.000,2,The Apprentice,486,Arthur Murphy,2,Comedy
33124,Drury Lane,17660409,1766,4,9,The Rival Queens,mainpiece,67863,1045,A49935,5,"The Rival Queens; or, The Death of Alexander the Great",130,Nathaniel Lee,13,Tragedy
33124,Drury Lane,17660409,1766,4,9,A Fairy Tale,afterpiece,67864,2515,NULL,NULL,The Fairy Tale,497,"George Colman, the elder",4,Farce
33125,Covent Garden,17660409,1766,4,9,Every Man In His Humour,mainpiece,67866,839,A04632,,Every Man In His Humour,16,Ben Jonson,2,Comedy
33125,Covent Garden,17660409,1766,4,9,Midas,afterpiece,67867,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
33126,Drury Lane,17660410,1766,4,10,The Clandestine Marriage,mainpiece,67870,184,K034449.000,,The Clandestine Marriage,452,David Garrick,2,Comedy
33127,Covent Garden,17660410,1766,4,10,The Maid Of The Mill,mainpiece,67871,291,K039360.000,3,The Maid of the Mill,501,Isaac Bickerstaffe,2,Comedy
33127,Covent Garden,17660410,1766,4,10,Miss in Her Teens,afterpiece,67872,96,K120041.000,2,Miss in her Teens,452,David Garrick,2,Comedy
33129,Drury Lane,17660411,1766,4,11,King John,mainpiece,67875,864,A11954,,King John,10,William Shakespeare,5,History
33129,Drury Lane,17660411,1766,4,11,The Capricious Lovers,afterpiece,67876,482,K002004.000,3,The Capricious Lovers,507,Robert Lloyd,NULL,NULL
33130,Covent Garden,17660411,1766,4,11,The Jovial Crew,mainpiece,67878,125,NULL,NULL,The Jovial Crew,887,Edward Roome,2,Comedy
33130,Covent Garden,17660411,1766,4,11,The Citizen,afterpiece,67879,31,K034431.000,2,The Citizen,486,Arthur Murphy,4,Farce
33131,Drury Lane,17660412,1766,4,12,Falstaff's Wedding,mainpiece,67881,2545,K037211.000,5,Falstaff's Wedding,513,William Kenrick,4,Farce
33131,Drury Lane,17660412,1766,4,12,A Fairy Tale,afterpiece,67882,2515,NULL,NULL,The Fairy Tale,497,"George Colman, the elder",4,Farce
33132,Covent Garden,17660412,1766,4,12,A Bold Stroke For A Wife,mainpiece,67884,1616,K031892.000,5,A Bold Stroke for a Wife,222,Susanna Centlivre,2,Comedy
33132,Covent Garden,17660412,1766,4,12,Thomasand Sally,afterpiece,67885,290,K086734.000,,"Thomas and Sally; or, The Sailor's Return",501,Isaac Bickerstaffe,2,Comedy
33134,Drury Lane,17660414,1766,4,14,The Beggar's Opera,mainpiece,67888,298,K016442.000,3,The Beggar's Opera,269,John Gay,2,Comedy
33134,Drury Lane,17660414,1766,4,14,Daphne and Amintor,afterpiece,67889,2540,NULL,NULL,Daphne and Amintor,501,Isaac Bickerstaffe,2,Comedy
33135,Covent Garden,17660414,1766,4,14,Cato,mainpiece,67891,1555,K032335.000,5,Cato,253,Joseph Addison,13,Tragedy
33135,Covent Garden,17660414,1766,4,14,The Upholsterer,afterpiece,67892,2451,K102914.000,2,The Upholsterer,486,Arthur Murphy,4,Farce
33136,Drury Lane,17660415,1766,4,15,The Provoked Husband,mainpiece,67894,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
33136,Drury Lane,17660415,1766,4,15,The Enchanter,afterpiece,67895,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
33137,Covent Garden,17660415,1766,4,15,"The Fair Quaker Of Deal; Or, The Humours Of The Navy",mainpiece,67898,1525,NULL,NULL,"The Fair Quaker of Deal, or, The Humours of the Navy",259,Charles Shadwell,2,Comedy
33137,Covent Garden,17660415,1766,4,15,Midas,afterpiece,67899,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
33139,Drury Lane,17660416,1766,4,16,Venice Preserved,mainpiece,67903,1146,A53535,5,"Venice Preserv'd; or, A Plot Discover'd",135,Thomas Otway,13,Tragedy
33139,Drury Lane,17660416,1766,4,16,The Hobby Horse,afterpiece,67904,2546,NULL,NULL,The Hobby Horse,514,Edward Thompson,4,Farce
33140,Covent Garden,17660416,1766,4,16,The Double Mistake,mainpiece,67906,2544,K020909.000,5,The Double Mistake,508,Elizabeth Griffith,2,Comedy
33140,Covent Garden,17660416,1766,4,16,Midas,afterpiece,67907,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
33141,Drury Lane,17660417,1766,4,17,The Plain Dealer,mainpiece,67909,1037,A67202,5,The Plain Dealer,109,William Wycherley,2,Comedy
33141,Drury Lane,17660417,1766,4,17,The Deuce Is in Him,afterpiece,67910,2514,NULL,NULL,The Deuce is in Him,497,"George Colman, the elder",2,Comedy
33142,Covent Garden,17660417,1766,4,17,Love In A Village,mainpiece,67912,2506,K002009.000,3,Love in a Village,501,Isaac Bickerstaffe,1,Ballad Opera/Burletta/Opera
33142,Covent Garden,17660417,1766,4,17,Lethe,afterpiece,67913,2261,K038609.000,0,"Lethe; or, Esop in the Shades",452,David Garrick,2,Comedy
33143,Drury Lane,17660418,1766,4,18,The Rival Queens,mainpiece,67915,1045,A49935,5,"The Rival Queens; or, The Death of Alexander the Great",130,Nathaniel Lee,13,Tragedy
33143,Drury Lane,17660418,1766,4,18,The Country Wife,afterpiece,67916,995,A67192,5,The Country Wife,109,William Wycherley,2,Comedy
33144,Covent Garden,17660418,1766,4,18,The Provok'd Wife,mainpiece,67919,1343,A65060,5,The Provok'd Wife,207,John Vanbrugh,2,Comedy
33144,Covent Garden,17660418,1766,4,18,Thomasand Sally,afterpiece,67920,290,K086734.000,,"Thomas and Sally; or, The Sailor's Return",501,Isaac Bickerstaffe,2,Comedy
33145,Drury Lane,17660419,1766,4,19,Zara,mainpiece,67923,2171,NULL,NULL,Zara ,258,Aaron Hill,13,Tragedy
33145,Drury Lane,17660419,1766,4,19,Daphne and Amintor,afterpiece,67924,2540,NULL,NULL,Daphne and Amintor,501,Isaac Bickerstaffe,2,Comedy
33146,Covent Garden,17660419,1766,4,19,The Busy Body,mainpiece,67927,1520,K009642.000,5,The Busie Body,222,Susanna Centlivre,2,Comedy
33146,Covent Garden,17660419,1766,4,19,Thomasand Sally,afterpiece,67928,290,K086734.000,,"Thomas and Sally; or, The Sailor's Return",501,Isaac Bickerstaffe,2,Comedy
33148,Drury Lane,17660421,1766,4,21,The Plain Dealer,mainpiece,67932,1037,A67202,5,The Plain Dealer,109,William Wycherley,2,Comedy
33148,Drury Lane,17660421,1766,4,21,The Country Wife,afterpiece,67933,995,A67192,5,The Country Wife,109,William Wycherley,2,Comedy
33149,Covent Garden,17660421,1766,4,21,King Richard III,mainpiece,67936,1403,NULL,NULL,The Tragical History of King Richard III,198,Colley Cibber,NULL,NULL
33149,Covent Garden,17660421,1766,4,21,The Upholsterer,afterpiece,67937,2451,K102914.000,2,The Upholsterer,486,Arthur Murphy,4,Farce
33150,Drury Lane,17660422,1766,4,22,Cymbeline,mainpiece,67940,1351,A11954,,Cymbeline,10,William Shakespeare,11,Romance
33150,Drury Lane,17660422,1766,4,22,The Gentle Shepherd,afterpiece,67941,2,NULL,NULL,The Gentle Shepherd,1001,Allan Ramsay,10,Pastoral
33151,Covent Garden,17660422,1766,4,22,The Conscious Lovers,mainpiece,67944,1804,NULL,NULL,The Conscious Lovers,236,Richard Steele,2,Comedy
33151,Covent Garden,17660422,1766,4,22,Thomasand Sally,afterpiece,67945,290,K086734.000,,"Thomas and Sally; or, The Sailor's Return",501,Isaac Bickerstaffe,2,Comedy
33152,Drury Lane,17660423,1766,4,23,The Jealous Wife,mainpiece,67947,2488,NULL,NULL,The Jealous Wife,497,"George Colman, the elder",2,Comedy
33152,Drury Lane,17660423,1766,4,23,The Deuce Is in Him,afterpiece,67948,2514,NULL,NULL,The Deuce is in Him,497,"George Colman, the elder",2,Comedy
33153,Covent Garden,17660423,1766,4,23,King Lear,mainpiece,67950,1123,NULL,NULL,The History of King Lear,148,Nahum Tate,NULL,NULL
33153,Covent Garden,17660423,1766,4,23,The Citizen,afterpiece,67951,31,K034431.000,2,The Citizen,486,Arthur Murphy,4,Farce
33154,Drury Lane,17660424,1766,4,24,The Clandestine Marriage,mainpiece,67953,184,K034449.000,,The Clandestine Marriage,452,David Garrick,2,Comedy
33155,Covent Garden,17660424,1766,4,24,She Wou'd And She Wou'd Not,mainpiece,67954,1446,NULL,NULL,She Wou'd and She Wou'd Not,198,Colley Cibber,2,Comedy
33155,Covent Garden,17660424,1766,4,24,The Royal Chace,afterpiece,67955,2338,NULL,NULL,"The Royal Chace; or, Harlequin Skeleton",417,Edward Phillips,NULL,NULL
33156,Drury Lane,17660425,1766,4,25,Love's Last Shift,mainpiece,67956,1311,A33143,5,"Love's Last Shift; or, The Fool in Fashion",198,Colley Cibber,2,Comedy
33156,Drury Lane,17660425,1766,4,25,Miss in Her Teens,afterpiece,67957,96,K120041.000,2,Miss in her Teens,452,David Garrick,2,Comedy
33157,Covent Garden,17660425,1766,4,25,"Oroonoko; Or, The Royal Slave",mainpiece,67960,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
33157,Covent Garden,17660425,1766,4,25,Catherine and Petruchio,afterpiece,67961,2423,K033495.000,3,Catherine and Petruchio,452,David Garrick,4,Farce
33158,Drury Lane,17660426,1766,4,26,All For Love,mainpiece,67965,1064,A36592,5,"All for Love; or, The World Well Lost",53,John Dryden,13,Tragedy
33158,Drury Lane,17660426,1766,4,26,The Devil to Pay,afterpiece,67966,2041,NULL,NULL,"The Devil to Pay; or, The Wives Metamorphos'd",391,Charles Coffey,1,Ballad Opera/Burletta/Opera
33159,Covent Garden,17660426,1766,4,26,Love's Last Shift,mainpiece,67969,1311,A33143,5,"Love's Last Shift; or, The Fool in Fashion",198,Colley Cibber,2,Comedy
33159,Covent Garden,17660426,1766,4,26,All in the Right,afterpiece,67970,2547,NULL,NULL,All in the Right,500,Thomas Hull,4,Farce
33161,Drury Lane,17660428,1766,4,28,Hamlet,mainpiece,67974,460,NULL,NULL,Hamlet ,263,Apostolo Zeno,NULL,NULL
33161,Drury Lane,17660428,1766,4,28,The Devil to Pay,afterpiece,67975,2041,NULL,NULL,"The Devil to Pay; or, The Wives Metamorphos'd",391,Charles Coffey,1,Ballad Opera/Burletta/Opera
33162,Covent Garden,17660428,1766,4,28,Romeo And Juliet,mainpiece,67978,655,A11954,,Romeo and Juliet,10,William Shakespeare,13,Tragedy
33162,Covent Garden,17660428,1766,4,28,Midas,afterpiece,67979,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
33163,Drury Lane,17660429,1766,4,29,King Lear,mainpiece,67981,1123,NULL,NULL,The History of King Lear,148,Nahum Tate,NULL,NULL
33163,Drury Lane,17660429,1766,4,29,The Musical Lady,afterpiece,67982,185,NULL,NULL,The Musical Lady,497,"George Colman, the elder",4,Farce
33164,Covent Garden,17660429,1766,4,29,Love Makes A Man,mainpiece,67985,1420,NULL,NULL,"Love Makes A Man: or, The Fop's Fortune",198,Colley Cibber,2,Comedy
33164,Covent Garden,17660429,1766,4,29,The Apprentice,afterpiece,67986,2421,K064728.000,2,The Apprentice,486,Arthur Murphy,2,Comedy
33166,Drury Lane,17660430,1766,4,30,The Tempest,mainpiece,67989,98,K046085.000,3,The Tempest,766,J.C. Foote,16,Tragicomedy
33166,Drury Lane,17660430,1766,4,30,Fortunatus,afterpiece,67990,286,NULL,NULL,Fortunatus,469,Henry Woodward,9,Pantomime
33167,Covent Garden,17660430,1766,4,30,Every Man In His Humour,mainpiece,67992,839,A04632,,Every Man In His Humour,16,Ben Jonson,2,Comedy
33167,Covent Garden,17660430,1766,4,30,Midas,afterpiece,67993,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
33170,Drury Lane,17660501,1766,5,1,The Clandestine Marriage,mainpiece,67999,184,K034449.000,,The Clandestine Marriage,452,David Garrick,2,Comedy
33171,Covent Garden,17660501,1766,5,1,The Maid Of The Mill,mainpiece,68000,291,K039360.000,3,The Maid of the Mill,501,Isaac Bickerstaffe,2,Comedy
33171,Covent Garden,17660501,1766,5,1,The Englishman in Paris,afterpiece,68001,2385,NULL,NULL,The Englishman in Paris,465,Samuel Foote,NULL,NULL
33172,Drury Lane,17660502,1766,5,2,Romeo And Juliet,mainpiece,68003,655,A11954,,Romeo and Juliet,10,William Shakespeare,13,Tragedy
33172,Drury Lane,17660502,1766,5,2,Catherine and Petruchio,afterpiece,68004,2423,K033495.000,3,Catherine and Petruchio,452,David Garrick,4,Farce
33173,Covent Garden,17660502,1766,5,2,Comus,mainpiece,68006,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
33173,Covent Garden,17660502,1766,5,2,Lethe,afterpiece,68007,2261,K038609.000,0,"Lethe; or, Esop in the Shades",452,David Garrick,2,Comedy
33174,Drury Lane,17660503,1766,5,3,The Committee,mainpiece,68009,684,A44646,,The Committee,6,Sir Robert Howard,NULL,NULL
33174,Drury Lane,17660503,1766,5,3,Catherine and Petruchio,afterpiece,68010,2423,K033495.000,3,Catherine and Petruchio,452,David Garrick,4,Farce
33175,Covent Garden,17660503,1766,5,3,Virtue Betrayed,mainpiece,68012,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
33175,Covent Garden,17660503,1766,5,3,The Citizen,afterpiece,68013,31,K034431.000,2,The Citizen,486,Arthur Murphy,4,Farce
33177,Drury Lane,17660505,1766,5,5,"King Henry IV, Part 2",mainpiece,68016,882,A11954,,"Henry ye Fourth, Part II",10,William Shakespeare,5,History
33177,Drury Lane,17660505,1766,5,5,The Deuce Is in Him,afterpiece,68017,2514,NULL,NULL,The Deuce is in Him,497,"George Colman, the elder",2,Comedy
33178,Covent Garden,17660505,1766,5,5,The Beggar's Opera,mainpiece,68019,298,K016442.000,3,The Beggar's Opera,269,John Gay,2,Comedy
33178,Covent Garden,17660505,1766,5,5,The Upholsterer,afterpiece,68020,2451,K102914.000,2,The Upholsterer,486,Arthur Murphy,4,Farce
33179,Drury Lane,17660506,1766,5,6,Cymbeline,mainpiece,68022,1351,A11954,,Cymbeline,10,William Shakespeare,11,Romance
33179,Drury Lane,17660506,1766,5,6,High Life below Stairs,afterpiece,68023,316,K096840.000,2,High Life Below Stairs,509,James Townley,4,Farce
33180,Covent Garden,17660506,1766,5,6,King John,mainpiece,68026,864,A11954,,King John,10,William Shakespeare,5,History
33180,Covent Garden,17660506,1766,5,6,Catherine and Petruchio,afterpiece,68027,2423,K033495.000,3,Catherine and Petruchio,452,David Garrick,4,Farce
