date,playTitle,authorName,originalTitle,originalAuthorName
1792-10-15,"De deugdzaame armoede, zeedig blyspel","Hartsinck, Jan Jacob",L'indigent,"Mercier, Louis Sébastien"
1792-10-15,"Jonker Windbuyl, of De driedubbele minnaer; kluchtspel","Elias, Jacob",Les trois Gascons,"Dancourt, Florent Carton"
1792-10-18,"Zoé, Tooneelspel","Comman, Barend","Zoé, drame","Mercier, Louis Sébastien"
1792-10-18,"Krispyn, medevryer van zyn heer. Kluchtspel","Koenerding, Johannes Andreas",Crispin rival de son maître,"Lesage, Alain René"
1792-10-20,"Zelmire, treurspel","Hooff, Nicolaas Willem op den","Zelmire, tragédie","Belloy, Pierre Laurent Buirette de"
1792-10-22,"Béverly, of De gevolgen der speelzucht; burger treurspel","Doornik, Jan Gerard","Beverlei, tragédie bourgeoise imitée de l'anglois, de ""The Gamester"", d'Édouard Moore, en 5 actes et en vers libres","Saurin, Bernard Joseph"
1792-10-29,"Hamlet, treurspel","Cambon-van der Werken, Margareta Geertruid de","Hamlet: tragédie, imitée de l'anglois","Ducis, Jean-François"
1792-10-29,"De sprekende schilderij, zangspel","Ruloffs, Bartholomeus","Le tableau parlant, opéra comique","Anseaume, Louis"
1792-10-30,Wilson; tooneelspel,"Teeuwsen, Hendrik",Le fabricant de Londres. Drame,"Fenouillot de Falbaire de Quingey, Charles Georges"
1792-10-30,"De twee neeven, of De Franschen te Sevilie; blyspel","Comman, Barend",Les deux cousins ou les Français à Séville: comédie en trois actes et en prose,"Bourlin Dumaniant, Antoine Jean"
1792-11-05,"De twee neeven, of De Franschen te Sevilie; blyspel","Comman, Barend",Les deux cousins ou les Français à Séville: comédie en trois actes et en prose,"Bourlin Dumaniant, Antoine Jean"
1792-11-05,"Waldheim, tooneelspel.","Uylenbroek, P.J.",,
1792-11-06,"De twee neeven, of De Franschen te Sevilie; blyspel","Comman, Barend",Les deux cousins ou les Français à Séville: comédie en trois actes et en prose,"Bourlin Dumaniant, Antoine Jean"
1792-11-06,"Nanine, of Het verwonnen vooröordeel; blyspel","Hooff, Nicolaas Willem op den","Nanine, ou Le préjugé vaincu, comédie",Voltaire
1792-11-10,"De soldaat door dwang, kluchtige opera","Lynslager, Philip Frederik",,
1792-11-10,"Louise en Volsan, tooneelspel","Ogelwight jr., Hendrik",Louise et Volsan: Comédie en 3 actes et en prose,"Dejaure, Jean-Claude Bédéno"
1792-11-12,"De Huichelaar, Blijspel","Corver, Maarten","L'imposteur, ou Le Tartuffe, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1792-11-13,"De Verbeterde Dwaas, Blijspel","Ogelwight jr., Hendrik","L'Anglais, ou le Fou raisonnable, comédie en 1 acte et en prose","Patrat, Joseph"
1792-11-17,"De twee jagers, en het melk-meysje, zang-spel","Lynslager, Philip Frederik","Les Deux Chasseurs et la Laitière, opéra-comique","Anseaume, Louis"
1792-11-17,Ifigenia. Treurspél [by Nil Volentibus Arduum group],Nil Volentibus Arduum group,Iphigénie,"Racine, Jean"
1792-11-19,"Artaxerxes, of de bezoedelde onschuld","Hooff, Nicolaas Willem op den",Artaxerce,"Lemierre, Antoine Marin"
1792-11-19,"De zyden schoenen, of De Hoogduitsche schoenmaakster; kluchtige opera","Lynslager, Philip Frederik",,
1792-11-20,"De zyden schoenen, of De Hoogduitsche schoenmaakster; kluchtige opera","Lynslager, Philip Frederik",,
1792-11-20,"Krispyn, testateur en gelegateerde, of De erfgenaam door list; blyspel","Lochem, Hermanus van",Le légataire universel,"Regnard, Jean François"
1792-11-24,"Olimpia, treurspel [by L. Pater]","Pater, Lucas",Olympie,Voltaire
1792-11-26,"Alzire, of De Amerikanen; treurspel","Feitama, Sybrand","Alzire, ou les Américains, tragédie",Voltaire
1792-11-27,"Melanie, of De rampzalige kloosterdwang, treurspel","Heyligert, Cornelis","Mélanie, ou les Vœux forcés","Harpe, Jean-Francois de la"
1792-12-01,Herodes en Mariamne; treurspel,"Lescailje, Katharina",La Mariamne,Tristan L'Hermite
1792-12-03,"Felix, of De vondeling; zangspel","Pypers, Pieter","Félix ou L'enfant trouvé, opéra-comique","Sedaine, Michel Jean"
1792-12-04,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van",,
1792-12-04,"Felix, of De vondeling; zangspel","Pypers, Pieter","Félix ou L'enfant trouvé, opéra-comique","Sedaine, Michel Jean"
1792-12-08,"De vrouw naar de waereld, blyspel","Hartsen, Antoni",Der Schein betrügt,"Brandes, Johann Christian"
1792-12-08,De vermakelyke rouw,"Peys, Adriaen","Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1792-12-10,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1792-12-10,"Zemire en Azor, zangspel","Pypers, Pieter",Zémire et Azor,"Marmontel, Jean François"
1792-12-11,"Zemire en Azor, zangspel","Pypers, Pieter",Zémire et Azor,"Marmontel, Jean François"
1792-12-11,"Krispyn, medicyn","Lacroix, Pieter de",Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1792-12-15,"Gabriëla van Vergy, treurspel","Nomsz, Johannes",Gabrielle de Vergy: tragédie,"Belloy, Pierre Laurent Buirette de"
1792-12-15,De woekeraar edelman; kluchtspel,"Japin, Jean","L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1792-12-17,"De adelyke landman, blyspel","Hartsen, Antoni",Der adliche Taglöhner,"Nesselrode, F. G. von"
1792-12-17,"De twee gierigaards, zangspel","Ruloffs, Bartholomeus","Les deux avares, opéra-comique","Fenouillot de Falbaire de Quingey, Charles Georges"
1792-12-18,De dwarsdrijfster. Kluchtig blijspel.,"Huybert van Kruiningen, Pieter Anthony de",L'esprit de contradiction,"Rivière-Dufresny, Charles"
1792-12-22,"De twee gierigaards, zangspel","Ruloffs, Bartholomeus","Les deux avares, opéra-comique","Fenouillot de Falbaire de Quingey, Charles Georges"
1792-12-22,"Gustavus, treurspel","Pater, Lucas","Gustave Wasa, tragédie","Piron, Alexis"
1792-12-24,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1792-12-24,Gysbreght van Aemstel,"Vondel, Joost van den",,
1792-12-31,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1792-12-31,Gysbreght van Aemstel,"Vondel, Joost van den",,
1793-01-01,Gysbreght van Aemstel,"Vondel, Joost van den",,
1793-01-01,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1793-01-07,Gysbreght van Aemstel,"Vondel, Joost van den",,
1793-01-07,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1793-01-08,Gysbreght van Aemstel,"Vondel, Joost van den",,
1793-01-08,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1793-01-12,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1793-01-12,Gysbreght van Aemstel,"Vondel, Joost van den",,
1793-01-14,"Pedro de wreede, koning van Kastiliën, Treurspel","Doornik, Jan Gerard",Pierre le Cruel,"Belloy, Pierre Laurent Buirette de"
1793-01-15,"De verkwister, of De eerlyke bedriegster; blyspel","Regtering, Hendrik Willem","Le Dissipateur, ou l'honnête friponne, comédie","Destouches, (ps. Philippe Néricault)"
1793-01-19,"Zaïre, treurspel [by Nomsz]","Nomsz, Johannes","Zaïre, tragedie",Voltaire
1793-01-21,De wanhébbelyke liefde. Kluchtspél,Nil Volentibus Arduum group,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1793-01-21,"De wedergevonden zoon, blyspel","Hartsen, Antoni","L'Enfant prodigue, comédie",Voltaire
1793-01-22,"De deugdzaame galeiroeijer, of De beloonde vaderliefde. Tooneelspel","Pater, Lucas","L'honnête criminel, drame","Fenouillot de Falbaire de Quingey, Charles Georges"
1793-01-22,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1793-01-26,De indianen in Engeland; blyspel,"Houtman Thz., Johannes",Die Indianer in England,"Kotzebue, August Friedrich Ferdinand von"
1793-01-28,"Het rozenfeest van Salencia, zangspel","Ogelwight jr., Hendrik","La Rosière de Salenci, opéra lyrique","Grétry, André"
1793-01-28,"De tafelvrinden, blyspel","Ruloffs, Bartholomeus",Les Amis du jour,"Robineau, Alexandre Louis Bertrand"
1793-01-29,"Het rozenfeest van Salencia, zangspel","Ogelwight jr., Hendrik","La Rosière de Salenci, opéra lyrique","Grétry, André"
1793-01-29,"Het zestienjarig Meisje, Blijspel","Bingley, Ward","The Country Girl, play","Garrick, David"
1793-02-02,"Het rozenfeest van Salencia, zangspel","Ogelwight jr., Hendrik","La Rosière de Salenci, opéra lyrique","Grétry, André"
1793-02-02,"De listige vryster, óf De verschalkte voogd; blyspél","Vincent, Ysbrand",L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1793-02-04,"Monzongo of de koningklyke slaaf, treurspel","Winter, Nicolaas Simon van",,
1793-02-09,"Fedra, treurspel","Uylenbroek, P.J.",Phedre et Hyppolite. Tragedie,"Racine, Jean"
1793-02-18,De dankbaare zoon; zedig blyspel,"Elvervelt, Henrik van",Der dankbare Sohn. Lustspiel,"Engel, Johann Jakob"
1793-02-18,De dobbelaar; blyspel [by F. Rijk],"Rijk, Frans",Le joueur,"Regnard, Jean François"
1793-02-19,De kuiper. Opera bouffon,"Neyts, Jacques Toussaint",Le tonnelier : opéra-comique,"Audinot, Nicolas Médard"
1793-08-06,"Het huwelyk van Antonio, zangspel zynde het vervolg op het zangspel Richard Leeuwenhart, koning van Engeland","Ruloffs, Bartholomeus",Le mariage d'Antonio,"Robineau, Alexandre Louis Bertrand"
1793-08-19,"De school voor de vaders, blyspel","Walré, Jan van","L'école des pères, comédie en cinq actes, en vers","Pieyre, Alexandre"
1793-08-20,De barbier van Sevilie; of De onnutte voorzorg. Blyspel,"Soetens, Abraham","Le Barbier de Séville ou la Précaution inutile, comédie en 4 actes","Beaumarchais, Pierre-Augustin Caron de"
1793-08-20,Het onbesturven' weeuwtje. Kluchtig blijspel,"Huybert van Kruiningen, Pieter Anthony de",Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1793-08-22,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de",,
1793-08-26,"De deugdzaame armoede, zeedig blyspel","Hartsinck, Jan Jacob",L'indigent,"Mercier, Louis Sébastien"
1793-08-26,"De Twee Jonge Savoijards, Opera","Asschenberg, Harmanus","Les deux petits savoyards, opéra-comique","Marsollier Des Vivetières, Benoît Joseph"
1793-08-27,De indianen in Engeland; blyspel,"Houtman Thz., Johannes",Die Indianer in England,"Kotzebue, August Friedrich Ferdinand von"
1793-08-27,"De Twee Jonge Savoijards, Opera","Asschenberg, Harmanus","Les deux petits savoyards, opéra-comique","Marsollier Des Vivetières, Benoît Joseph"
1793-08-29,"Clementina en Desormes, tooneelspel","Ruloffs, Bartholomeus","Clémentine et Desormes, drame","Boutet de Monvel, Jacques Marie"
1793-08-29,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter",,
1793-09-02,"Het hofstee leeven, kluchtspel","Wit (de jonge), Abraham de",La maison de campagne,"Dancourt, Florent Carton"
1793-09-02,"Zoé, Tooneelspel","Comman, Barend","Zoé, drame","Mercier, Louis Sébastien"
1793-09-03,"Krispyn, medevryer van zyn heer. Kluchtspel","Koenerding, Johannes Andreas",Crispin rival de son maître,"Lesage, Alain René"
1793-09-03,"Olintes, treurspel","Kasteleijn, Petrus Johannes",,
1793-09-05,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter",,
1793-09-05,"Azemia, of De wilden, tooneelspel met zang","Ogelwight jr., Hendrik",Azémia ou le Nouveau Robinson,"Poisson de La Chabeaussière, Ange-Étienne-Xavier"
1793-09-07,"Azemia, of De wilden, tooneelspel met zang","Ogelwight jr., Hendrik",Azémia ou le Nouveau Robinson,"Poisson de La Chabeaussière, Ange-Étienne-Xavier"
1793-09-16,De lotery briefjes; blyspel,"Bingley, Ward",,
1793-09-16,De vader des huisgezins; tooneelspel,"Elvervelt, Henrik van","Le père de famille, comédie","Diderot, Denis"
1793-09-17,"Gustavus, treurspel","Pater, Lucas","Gustave Wasa, tragédie","Piron, Alexis"
1793-09-19,"Fanfan en Klaas, Tooneelspel","Uylenbroek, P.J.",Fanfan et Colas,"Robineau, Alexandre Louis Bertrand"
1793-09-19,De optimist; of Alles wél. Tooneelspel,"Roullaud, Henri Jean","L’Optimiste, ou l’homme toujours content","Collin d'Harleville, Jean François"
1793-09-21,"Maria van Bourgondiën, Gravinne van Holland","Winter-van Merken, Lucretia Wilhelmina van",,
1793-09-21,"De Verbeterde Dwaas, Blijspel","Ogelwight jr., Hendrik","L'Anglais, ou le Fou raisonnable, comédie en 1 acte et en prose","Patrat, Joseph"
1793-09-23,"De Graaf van Waltron, Krijgsspel","Hartsen, Antoni","Der Graf von Waltron, oder die Subordination: Ein Originaltrauerspiel in 5 Aufzügen","Möller, Heinrich Ferdinand"
1793-09-24,"De Graaf van Waltron, Krijgsspel","Hartsen, Antoni","Der Graf von Waltron, oder die Subordination: Ein Originaltrauerspiel in 5 Aufzügen","Möller, Heinrich Ferdinand"
1793-09-25,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter",,
1793-09-25,"De geschaakte bruid, of de verliefde reizegers; blijspel","Rijndorp, Jacob van","Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1793-09-26,"De losbollen, of De gewaande doode. Blyspel.","Walré, Jan van","Les Étourdis ou le Mort supposé, comédie en trois actes et en vers","Andrieux, ..."
1793-09-26,"Het Dorpsfeest, Blijspel met Zang","Lynslager, Philip Frederik","L'épreuve villageoise, opéra-comique","Desforges, Jean-Baptiste"
1793-09-27,"Het Dorpsfeest, Blijspel met Zang","Lynslager, Philip Frederik","L'épreuve villageoise, opéra-comique","Desforges, Jean-Baptiste"
1793-09-27,"De losbollen, of De gewaande doode. Blyspel.","Walré, Jan van","Les Étourdis ou le Mort supposé, comédie en trois actes et en vers","Andrieux, ..."
1793-09-28,"Zoroaster, treurspel","Nomsz, Johannes",,
1793-09-30,"De deserteur, opera in drie deelen","Neyts, Jacques Toussaint","Le Déserteur, opéra-comique","Sedaine, Michel Jean"
1793-09-30,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van",,
1793-10-01,De ingebeelde zieke. Blyspél,Nil Volentibus Arduum group,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1793-10-02,Demophontes; treurspel,"Westerwijk, Gerard (Vertaler)",Demofoonte,"Metastasio, Pietro"
1793-10-03,"Het Dorpsfeest, Blijspel met Zang","Lynslager, Philip Frederik","L'épreuve villageoise, opéra-comique","Desforges, Jean-Baptiste"
1793-10-03,"Krelis Louwen, of Alexander de Groote op het poëetemaal","Langendijk, Pieter",,
1793-10-04,"De vrék, blyspél","Pluimer, Joan",L'Avare ou l’École du mensonge,"Molière (ps. Poquelin, Jean Baptiste)"
1793-10-04,"Het Dorpsfeest, Blijspel met Zang","Lynslager, Philip Frederik","L'épreuve villageoise, opéra-comique","Desforges, Jean-Baptiste"
1793-10-05,"Zoroaster, treurspel","Nomsz, Johannes",,
1793-10-14,"De visschers, zangspel","Ruloffs, Bartholomeus","Les pêcheurs, comédie en un acte mêlée d'ariettes","Marquis de la Salle d'Offémont, Adrien Nicolas"
1793-10-14,"Het verkeerd vertrouwen, blyspel","Lutkeman, Jacob","Der Gasthof, oder Trau, schau, wem!","Brandes, Johann Christian"
1793-10-15,"De visschers, zangspel","Ruloffs, Bartholomeus","Les pêcheurs, comédie en un acte mêlée d'ariettes","Marquis de la Salle d'Offémont, Adrien Nicolas"
1793-10-15,"De Jaloerse Vrouw, Blijspel","Asschenberg, Harmanus","La femme jalouse, comédie","Desforges, Jean-Baptiste"
1793-10-19,"De visschers, zangspel","Ruloffs, Bartholomeus","Les pêcheurs, comédie en un acte mêlée d'ariettes","Marquis de la Salle d'Offémont, Adrien Nicolas"
1793-10-19,"Meriones, koning van Krete; treurspel","Clerq, Izaak de","Les loix de Minos, tragédie",Voltaire
1793-10-21,"De drie landbouwers, blyspel, met zang","Roullaud, Henri Jean","Blaise et Babet ou La suite des trois fermiers: comédie en deux actes, mélée d'ariettes","Boutet de Monvel, Jacques Marie"
1793-10-21,"Louise en Volsan, tooneelspel","Ogelwight jr., Hendrik",Louise et Volsan: Comédie en 3 actes et en prose,"Dejaure, Jean-Claude Bédéno"
1793-10-22,"De soldaat door dwang, kluchtige opera","Lynslager, Philip Frederik",,
1793-10-22,De dood van Calas; treurspel,"Hoogeveen (jr.), Cornelis van",,
1793-10-28,"De Deserteur, Tooneelspel","Ruloffs, Bartholomeus","Le déserteur, drame","Mercier, Louis Sébastien"
1793-10-28,De dwarsdrijfster. Kluchtig blijspel.,"Huybert van Kruiningen, Pieter Anthony de",L'esprit de contradiction,"Rivière-Dufresny, Charles"
1793-10-29,"De oude vryer, blyspel","Doornik, Jan Gerard","Le vieux garçon: comédie en cinq actes, en vers","Dubuisson, Pierre Ulric"
1793-10-29,Krispyn dragonder; kluchtspel,"Rijk, Frans","La Dragone ou Merlin dragon, comedie",Desmarres
1793-11-11,"De listige vryster, óf De verschalkte voogd; blyspél","Vincent, Ysbrand",L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1793-11-25,"De Schulden, Zangspel","Ogelwight jr., Hendrik","Les dettes, comedie lyrique","Forgeot, Nicolas Julien"
1793-11-25,"Michiel Adriaansz de Ruiter, treurspel","Nomsz, Johannes",,
1793-11-26,"De Schulden, Zangspel","Ogelwight jr., Hendrik","Les dettes, comedie lyrique","Forgeot, Nicolas Julien"
1793-11-26,"Tot middennacht, of List tegen list. Blyspel","Ruloffs, Bartholomeus","Guerre ouverte ou ruse contre ruse: comédie en trois actes, et en prose","Bourlin Dumaniant, Antoine Jean"
1793-11-30,"Romeo en Julia, Tooneelspel","Fremery, Barend",Romeo und Julie. Ein bürgerliches Trauerspiel in fünf Aufzügen,"Weisse, C.F."
1793-12-09,"Aleid van Poelgeest, treurspel","Haverkorn, Willem Willemszoon",,
1793-12-09,"Felix, of De vondeling; zangspel","Pypers, Pieter","Félix ou L'enfant trouvé, opéra-comique","Sedaine, Michel Jean"
1793-12-14,"Rodogune, prinsesse der Parthen [by F. Rijk]","Rijk, Frans","Rodogune, princesse des Parthes","Corneille, Pierre"
1793-12-16,Gysbreght van Aemstel,"Vondel, Joost van den",,
1793-12-16,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1793-12-17,Gysbreght van Aemstel,"Vondel, Joost van den",,
1793-12-17,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1793-12-21,Gysbreght van Aemstel,"Vondel, Joost van den",,
1793-12-21,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1793-12-23,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1793-12-23,Gysbreght van Aemstel,"Vondel, Joost van den",,
1793-12-24,Gysbreght van Aemstel,"Vondel, Joost van den",,
1793-12-24,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1794-01-07,"Olimpia, treurspel [by L. Pater]","Pater, Lucas",Olympie,Voltaire
1794-01-11,"Merope, treurspel","Feitama, Johan","La Mérope, tragédie.",Voltaire
1794-01-13,De kuiper. Opera bouffon,"Neyts, Jacques Toussaint",Le tonnelier : opéra-comique,"Audinot, Nicolas Médard"
1794-01-18,"Amelia, of De hertog van Foix, treurspel","Nomsz, Johannes","Amélie, ou Le duc de Foix",Voltaire
1794-01-20,"Monzongo of de koningklyke slaaf, treurspel","Winter, Nicolaas Simon van",,
1794-01-20,"Krispyn, medevryer van zyn heer. Kluchtspel","Koenerding, Johannes Andreas",Crispin rival de son maître,"Lesage, Alain René"
1794-01-25,"Elfride, Treurspel","Kasteleijn, Petrus Johannes",Elfride. Ein Trauerspiel in 3 Aufzügen,"Bertuch, Friedrich Johann Justin"
1794-01-25,"De twee jagers, en het melk-meysje, zang-spel","Lynslager, Philip Frederik","Les Deux Chasseurs et la Laitière, opéra-comique","Anseaume, Louis"
1794-02-03,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van",,
1794-02-03,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter",,
1794-02-04,"De gewaande onnozele juffer, of De belagchelyke poëet. Blyspel","Soetens, Abraham","La fausse Agnès, ou le poète campagnard, comédie","Destouches, (ps. Philippe Néricault)"
