year,date,title,author
1775,1775-02-21,,
1775,1775-02-21,Henrich og Pernille,"Holberg, Ludvig"
1775,1775-02-27,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1775,1775-02-27,,
1775,1775-02-27,"La Famille extravagante, comédie","Le Grand, Marc Antoine"
1775,1775-03-06,"L'Embarras des richesses, comédie","Allainval, Léonor Jean Christine Soulas d'"
1775,1775-03-06,,
1775,1775-03-06,Het huwelijk sluijten,"Bernagie, Pieter"
1775,1775-03-07,"Cato, a Tragedy","Addison, Joseph"
1775,1775-03-07,"Cato, a Tragedy","Addison, Joseph"
1775,1775-03-07,,
1775,1775-03-07,Les trois Gascons,"Dancourt, Florent Carton"
1775,1775-03-07,Les trois Gascons,"La Motte, Antoine Houdar de"
1775,1775-03-07,Les trois Gascons,"Boindin, Nicolas"
1775,1775-03-11,"Le Caffé ou l’Écossaise, comédie",Voltaire
1775,1775-03-11,,
1775,1775-03-11,Les folies amoureuses,"Regnard, Jean François"
1775,1775-03-13,"L'honnête criminel, drame","Fenouillot de Falbaire de Quingey, Charles Georges"
1775,1775-03-13,,
1775,1775-03-13,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van"
1775,1775-03-14,Oreste et Pylade,"Lagrange Chancel, François Joseph de"
1775,1775-03-14,,
1775,1775-03-14,"De vryer kamenier, en de knecht minnemoer, of De gelukte liefdelist. Kluchtspel","Broek, Lambertus van den"
1775,1775-03-18,Demofoonte,"Metastasio, Pietro"
1775,1775-03-18,,
1775,1775-03-18,Les trois freres rivaux,"La Font, Joseph de"
1775,1775-03-20,Le Mariage forcé,"Molière (ps. Poquelin, Jean Baptiste)"
1775,1775-03-20,,
1775,1775-03-20,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1775,1775-03-21,"Sabinus et Éponine, tragédie","Richer, Henri"
1775,1775-03-21,,
1775,1775-03-21,De ontdekte schyndeugd; blyspel,"Lingelbach, David"
1775,1775-03-25,"Tomyris, tragédie","Barbier, Marie-Anne"
1775,1775-03-25,,
1775,1775-03-25,Diderik Menschenskræk,"Holberg, Ludvig"
1775,1775-03-27,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1775,1775-03-27,,
1775,1775-03-27,Het studenteleven a.k.a. Het Franeker studentenleeven,"Bernagie, Pieter"
1775,1775-03-28,"Le Brutus, tragédie",Voltaire
1775,1775-03-28,,
1775,1775-03-28,"L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1775,1775-04-01,"Le Glorieux, comédie","Destouches, (ps. Philippe Néricault)"
1775,1775-04-01,L'amant auteur et valet: comédie,"Cérou, Pierre"
1775,1775-04-03,L'Avare ou l’École du mensonge,"Molière (ps. Poquelin, Jean Baptiste)"
1775,1775-04-03,"La Famille extravagante, comédie","Le Grand, Marc Antoine"
1775,1775-04-06,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1775,1775-04-06,,
1775,1775-04-06,L'esprit de contradiction,"Rivière-Dufresny, Charles"
1775,1775-04-08,"L'honnête criminel, drame","Fenouillot de Falbaire de Quingey, Charles Georges"
1775,1775-04-08,,
1775,1775-04-08,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van"
1775,1775-04-10,"Le père de famille, comédie","Diderot, Denis"
1775,1775-04-10,,
1775,1775-04-10,"Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1775,1775-04-13,"Le père de famille, comédie","Diderot, Denis"
1775,1775-04-13,,
1775,1775-04-13,"'t Koffyhuis, kluchtspel","Hoeven, Willem van der"
1775,1775-04-15,"Le père de famille, comédie","Diderot, Denis"
1775,1775-04-15,,
1775,1775-04-15,Crispin rival de son maître,"Lesage, Alain René"
1775,1775-04-18,"Le père de famille, comédie","Diderot, Denis"
1775,1775-04-18,,
1775,1775-04-18,"Krispyn, barbier, dansmeester, pagie, en graaf; kluchtspel","Krook, Enoch"
1775,1775-04-20,"Le père de famille, comédie","Diderot, Denis"
1775,1775-04-20,,
1775,1775-04-20,"Krispyn, baron, en afslager. Kluchtspel","Benjamin, Hermanus"
1775,1775-04-22,Artaxerce,"Lemierre, Antoine Marin"
1775,1775-04-22,,
1775,1775-04-22,"Le Français à Londres, comédie","Boissy, Louis de"
1775,1775-04-24,De doodt van Julius Caezar [by H. Verbiest],"Verbiest, Hendrik"
1775,1775-04-24,,
1775,1775-04-24,Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1775,1775-04-27,Phedre et Hyppolite. Tragedie,"Racine, Jean"
1775,1775-04-27,,
1775,1775-04-27,Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1775,1775-04-30,Phedre et Hyppolite. Tragedie,"Racine, Jean"
1775,1775-04-30,,
1775,1775-04-30,Het Leidsche studentenleeven. Kluchtig blyspel,"Mauricius, Johan Jacob"
1775,1775-05-04,Phedre et Hyppolite. Tragedie,"Racine, Jean"
1775,1775-05-04,,
1775,1775-05-04,"Le Français à Londres, comédie","Boissy, Louis de"
1775,1775-08-07,"Constantinus de Groote, Eerste Christen' Keiser. Treurspel","Bernagie, Pieter"
1775,1775-08-07,,
1775,1775-08-07,La coupe enchantée,"Chevillet de Champmeslé, Charles"
1775,1775-08-07,La coupe enchantée,"Dancourt, Florent Carton"
1775,1775-08-10,"Konradyn, koning van Napels en Siciliën. Treurspel","Smids, Ludolph"
1775,1775-08-10,,
1775,1775-08-10,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1775,1775-08-12,"Cato, a Tragedy","Addison, Joseph"
1775,1775-08-12,"Cato, a Tragedy","Addison, Joseph"
1775,1775-08-12,,
1775,1775-08-12,Het studenteleven a.k.a. Het Franeker studentenleeven,"Bernagie, Pieter"
1775,1775-08-14,"De dood van Willem den Eersten, prins van Oranje","Bruin, Claas"
1775,1775-08-14,,
1775,1775-08-14,Pekelharing,"Vos, Isaac"
1775,1775-08-17,"Karel, erfprins van Spanje. Treurspel","Bidloo, Govert"
1775,1775-08-17,,
1775,1775-08-17,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter"
1775,1775-08-19,"Heraclius, empereur d'Orient","Corneille, Pierre"
1775,1775-08-19,,
1775,1775-08-19,L'esprit de contradiction,"Rivière-Dufresny, Charles"
1775,1775-08-21,"De deugdzame hoveling, treurspel","Bruin, Claas"
1775,1775-08-21,,
1775,1775-08-21,Haat en nydt,"Ogier, Willem"
1775,1775-08-24,"Le philosophe marié, ou Le mary honteux de l'être. Comédie","Destouches, (ps. Philippe Néricault)"
1775,1775-08-24,,
1775,1775-08-24,"Krispyn, starrekyker; blyspel","Pluimer, Joan"
1775,1775-08-28,L'Avare ou l’École du mensonge,"Molière (ps. Poquelin, Jean Baptiste)"
1775,1775-08-28,,
1775,1775-08-28,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter"
1775,1775-08-31,Het wederzyds huwelyks bedrog. Blyspél,"Langendijk, Pieter"
1775,1775-08-31,,
1775,1775-08-31,Les trois freres rivaux,"La Font, Joseph de"
1775,1775-09-04,Le joueur,"Regnard, Jean François"
1775,1775-09-04,,
1775,1775-09-04,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter"
1775,1775-09-07,"Margaretha van Henegouwen, gravin van Holland en Zeeland; treurspel","Fokke, Jan"
1775,1775-09-07,,
1775,1775-09-07,Diderik Menschenskræk,"Holberg, Ludvig"
1775,1775-09-09,"Margaretha van Henegouwen, gravin van Holland en Zeeland; treurspel","Fokke, Jan"
1775,1775-09-09,,
1775,1775-09-09,De huwelyken staat. Kluchtspél,"Bernagie, Pieter"
1775,1775-09-11,"Margaretha van Henegouwen, gravin van Holland en Zeeland; treurspel","Fokke, Jan"
1775,1775-09-11,,
1775,1775-09-11,Het Leidsche studentenleeven. Kluchtig blyspel,"Mauricius, Johan Jacob"
1775,1775-09-14,De verwaande Hóllandsche Franschman. Blyspél,"Pels, Andries"
1775,1775-09-14,De verwaande Hóllandsche Franschman. Blyspél,Nil Volentibus Arduum group
1775,1775-09-14,,
1775,1775-09-14,"De spilpenning, of Verkwistende vrouw, blijspel","Asselijn, Thomas"
1775,1775-09-16,Andromaque,"Racine, Jean"
1775,1775-09-16,Andromaque,"Racine, Jean"
1775,1775-09-16,,
1775,1775-09-16,"L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1775,1775-09-18,"Sabinus et Éponine, tragédie","Richer, Henri"
1775,1775-09-18,,
1775,1775-09-18,"La Dragone ou Merlin dragon, comedie",Desmarres
1775,1775-09-21,Agamemnon. Tragedie,"Boyer, Claude"
1775,1775-09-21,,
1775,1775-09-21,"Het bedurven huishouwen, kluchtspel","Krook, Enoch"
1775,1775-09-21,"Het bedurven huishouwen, kluchtspel","Kroon, Daniel"
1775,1775-09-23,Melanide,"La Chaussée, Pierre-Claude Nivelle de"
1775,1775-09-23,,
1775,1775-09-23,Crispin rival de son maître,"Lesage, Alain René"
1775,1775-09-25,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1775,1775-09-25,Le mariage de rien,"Montfleury, Antoine Jacob"
1775,1775-09-26,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1775,1775-09-26,Le mariage de rien,"Montfleury, Antoine Jacob"
1775,1775-09-27,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1775,1775-09-27,Duifje en Snaphaan,"Fornenbergh, Jan Baptist van"
1775,1775-09-28,Los locos de Valencia,"Lope de Vega y Carpio, Félix"
1775,1775-09-28,Broershert,"Leeuw, Adriaan Bastiaansz de"
1775,1775-09-29,"Karel de Stoute, hartog van Bourgondie","Verhoek, Pieter"
1775,1775-09-29,,
1775,1775-09-29,"Lubin, ou le sot vange","Poisson, Raymond"
1775,1775-09-30,"Le Brutus, tragédie",Voltaire
1775,1775-09-30,,
1775,1775-09-30,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter"
1775,1775-10-02,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1775,1775-10-02,,
1775,1775-10-02,De verlooren schildwacht. Kluchtspel,"Pluimer, Joan"
1775,1775-10-03,Het beleg der stad Leyden. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1775,1775-10-04,Het beleg der stad Leyden. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1775,1775-10-05,Het beleg der stad Leyden. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1775,1775-10-06,Het beleg der stad Leyden. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1775,1775-10-07,Het beleg der stad Leyden. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1775,1775-10-09,Het beleg der stad Leyden. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1775,1775-10-10,Het beleg der stad Leyden. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1775,1775-10-11,Het beleg der stad Leyden. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1775,1775-10-12,Het beleg der stad Leyden. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1775,1775-10-13,Het beleg der stad Leyden. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van"
1775,1775-10-14,Iphigénie,"Racine, Jean"
1775,1775-10-14,,
1775,1775-10-14,Pekelharing,"Vos, Isaac"
1775,1775-10-16,De dood van de graaven Egmond en Hoorne. Treurspel,"Asselijn, Thomas"
1775,1775-10-16,,
1775,1775-10-16,De Gramschap,"Ogier, Willem"
1775,1775-10-19,"Nanine, ou Le préjugé vaincu, comédie",Voltaire
1775,1775-10-19,,
1775,1775-10-19,De ontdekte schyndeugd; blyspel,"Lingelbach, David"
1775,1775-10-21,Demofoonte,"Metastasio, Pietro"
1775,1775-10-21,,
1775,1775-10-21,L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1775,1775-10-21,L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1775,1775-10-21,L'avocat sans estude,"Molière (ps. Poquelin, Jean Baptiste)"
1775,1775-10-21,L'avocat sans estude,"Rose dit Rosimond, Claude de la"
1775,1775-10-23,"Arzases, of 't Edelmoedig verraad, treurspel","Huydecoper, Balthasar"
1775,1775-10-23,,
1775,1775-10-23,Attendez-moi sous l'orme,"Regnard, Jean François"
1775,1775-10-23,Attendez-moi sous l'orme,"Rivière-Dufresny, Charles"
1775,1775-10-30,"Amélie, ou Le duc de Foix",Voltaire
1775,1775-10-30,"Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1775,1775-10-30,"Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1775,1775-11-06,"Amélie, ou Le duc de Foix",Voltaire
1775,1775-11-06,Bedrogen lichtmis,"Mol, Johannes de (incorrectly: Jacob)"
1775,1775-11-11,"Amélie, ou Le duc de Foix",Voltaire
1775,1775-11-11,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1775,1775-11-13,"La folle gageure, ou Les divertissemens de la comtesse de Pembroc","Le Métel de Boisrobert, François"
1775,1775-11-13,,
1775,1775-11-13,Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1775,1775-11-14,"Le père de famille, comédie","Diderot, Denis"
1775,1775-11-14,,
1775,1775-11-14,"Le Français à Londres, comédie","Boissy, Louis de"
1775,1775-11-18,"Rhadamiste et Zénobie, tragédie","Crébillon, Prosper Jolyot de"
1775,1775-11-18,,
1775,1775-11-20,"De dood van Willem den Eersten, prins van Oranje","Bruin, Claas"
1775,1775-11-20,,
1775,1775-11-25,"Le Glorieux, comédie","Destouches, (ps. Philippe Néricault)"
1775,1775-11-25,De Smirnsche Koopman,"Uylenbroek, P.J."
1775,1775-11-27,De Vriendschap,"Winde, Martinus van"
1775,1775-11-27,De Smirnsche Koopman,"Uylenbroek, P.J."
1775,1775-12-02,"Aristomène, tragédie","Marmontel, Jean François"
1775,1775-12-02,De Smirnsche Koopman,"Uylenbroek, P.J."
1775,1775-12-04,Fabricius. Treurspel,"Feitama, Sybrand"
1775,1775-12-04,,
1775,1775-12-04,Colin maillard,"Dancourt, Florent Carton"
1775,1775-12-09,Phedre et Hyppolite. Tragedie,"Racine, Jean"
1775,1775-12-09,,
1775,1775-12-09,"La Famille extravagante, comédie","Le Grand, Marc Antoine"
1775,1775-12-11,Reinar después de morir,"Vélez de Guevara, Luis"
1775,1775-12-11,,
1775,1775-12-11,"Lubin, ou le sot vange","Poisson, Raymond"
1775,1775-12-16,"L'Enfant prodigue, comédie",Voltaire
1775,1775-12-16,,
1775,1775-12-16,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter"
1775,1775-12-18,Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1775,1775-12-18,Mudanzas de la fortuna y firmezas del amor,"Monroy y Silva, Cristóbal de"
1775,1775-12-18,,
1775,1775-12-18,"Sganarelle, ou le cocu imaginaire","Molière (ps. Poquelin, Jean Baptiste)"
1775,1775-12-23,Gysbreght van Aemstel,"Vondel, Joost van den"
1775,1775-12-23,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1775,1775-12-23,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1776,1776-01-02,Gysbreght van Aemstel,"Vondel, Joost van den"
1776,1776-01-02,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1776,1776-01-02,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1776,1776-01-08,Gysbreght van Aemstel,"Vondel, Joost van den"
1776,1776-01-08,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1776,1776-01-08,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1776,1776-01-13,Gysbreght van Aemstel,"Vondel, Joost van den"
1776,1776-01-13,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1776,1776-01-13,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1776,1776-01-15,Gysbreght van Aemstel,"Vondel, Joost van den"
1776,1776-01-15,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1776,1776-01-15,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1776,1776-01-20,Gysbreght van Aemstel,"Vondel, Joost van den"
1776,1776-01-20,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van"
1776,1776-01-20,De bruiloft van Kloris en Roosje,"Buysero, Dirk"
1776,1776-01-22,"Le déserteur, drame","Mercier, Louis Sébastien"
1776,1776-01-22,De huwelyken staat. Kluchtspél,"Bernagie, Pieter"
1776,1776-01-27,"Le déserteur, drame","Mercier, Louis Sébastien"
1776,1776-01-27,,
1776,1776-01-29,"Le déserteur, drame","Mercier, Louis Sébastien"
1776,1776-01-29,,
1776,1776-02-03,"Le déserteur, drame","Mercier, Louis Sébastien"
1776,1776-02-03,,
1776,1776-02-05,"Anthonius Hambroek, of De belegering van Formoza, treurspel","Nomsz, Johannes"
1776,1776-02-05,,
1776,1776-02-05,Les trois freres rivaux,"La Font, Joseph de"
1776,1776-02-10,"Anthonius Hambroek, of De belegering van Formoza, treurspel","Nomsz, Johannes"
1776,1776-02-10,,
1776,1776-02-10,De belachelyke jonker. Kluchtspel,"Bernagie, Pieter"
1776,1776-02-12,"Anthonius Hambroek, of De belegering van Formoza, treurspel","Nomsz, Johannes"
1776,1776-02-12,,
1776,1776-02-12,La maison de campagne,"Dancourt, Florent Carton"
1776,1776-02-17,L'indigent,"Mercier, Louis Sébastien"
1776,1776-02-17,,
1776,1776-02-17,L'esprit de contradiction,"Rivière-Dufresny, Charles"
1776,1776-02-19,L'indigent,"Mercier, Louis Sébastien"
1776,1776-02-19,,
1776,1776-02-19,"'t Koffyhuis, kluchtspel","Hoeven, Willem van der"
1776,1776-02-26,L'indigent,"Mercier, Louis Sébastien"
1776,1776-02-26,,
1776,1776-02-26,"La Pupille, comédie","Fagan, Christophe Barthélemy"
1776,1776-03-04,"Le malade imaginaire, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1776,1776-03-04,,
1776,1776-03-09,L'indigent,"Mercier, Louis Sébastien"
1776,1776-03-09,Le consentement forcé: comédie,"Guyot de Merville, Michel"
1776,1776-03-11,"Krelis Louwen, of Alexander de Groote op het poëetemaal","Langendijk, Pieter"
1776,1776-03-11,,
1776,1776-03-11,"De spilpenning, of Verkwistende vrouw, blijspel","Asselijn, Thomas"
1776,1776-03-16,"Rodogune, princesse des Parthes","Corneille, Pierre"
1776,1776-03-16,,
1776,1776-03-16,Diderik Menschenskræk,"Holberg, Ludvig"
1776,1776-03-18,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der"
1776,1776-03-18,,
1776,1776-03-18,"Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1776,1776-03-23,"Gabinie, tragedie chretienne","Brueys, David Augustin de"
1776,1776-03-23,,
1776,1776-03-23,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter"
1776,1776-03-25,"Arzases, of 't Edelmoedig verraad, treurspel","Huydecoper, Balthasar"
1776,1776-03-25,,
1776,1776-03-25,Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1776,1776-03-26,Demofoonte,"Metastasio, Pietro"
1776,1776-03-26,,
1776,1776-03-26,Crispin rival de son maître,"Lesage, Alain René"
1776,1776-03-27,"Le déserteur, drame","Mercier, Louis Sébastien"
1776,1776-03-27,,
1776,1776-03-29,"Le déserteur, drame","Mercier, Louis Sébastien"
1776,1776-03-29,,
1776,1776-03-30,"L'honnête criminel, drame","Fenouillot de Falbaire de Quingey, Charles Georges"
1776,1776-03-30,,
1776,1776-03-30,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van"
1776,1776-04-01,"Sophonisba, treurspel","Haps, Pieter Willem van"
1776,1776-04-01,,
1776,1776-04-01,Attendez-moi sous l'orme,"Regnard, Jean François"
1776,1776-04-01,Attendez-moi sous l'orme,"Rivière-Dufresny, Charles"
1776,1776-04-04,"Cato, a Tragedy","Addison, Joseph"
1776,1776-04-04,"Cato, a Tragedy","Addison, Joseph"
1776,1776-04-04,,
1776,1776-04-04,De spookende boer; kluchtspel,"Elias, Jacob"
1776,1776-04-06,"Gustave Wasa, tragédie","Piron, Alexis"
1776,1776-04-06,"De zwetser, kluchtspel","Langendijk, Pieter"
1776,1776-04-09,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1776,1776-04-09,"Krispyn, starrekyker; blyspel","Pluimer, Joan"
1776,1776-04-11,Arlequin Sauvage,"La Font, Joseph de"
1776,1776-04-11,Arlequin Sauvage,"Delisle de La Drevetière, Louis François"
1776,1776-04-11,,
1776,1776-04-11,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1776,1776-04-13,"Hypermnestre, tragédie","Lemierre, Antoine Marin"
1776,1776-04-13,,
1776,1776-04-13,"Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1776,1776-04-13,"Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1776,1776-04-15,"Ada, gravin van Holland en Zeeland; treurspel","Steenwijk, Frans van"
1776,1776-04-15,,
1776,1776-04-15,La coupe enchantée,"Chevillet de Champmeslé, Charles"
1776,1776-04-15,La coupe enchantée,"Dancourt, Florent Carton"
1776,1776-04-18,Le Distrait,"Regnard, Jean François"
1776,1776-04-18,Le Triple Mariage,"Destouches, (ps. Philippe Néricault)"
1776,1776-04-20,"Le Dissipateur, ou l'honnête friponne, comédie","Destouches, (ps. Philippe Néricault)"
1776,1776-04-20,Le Triple Mariage,"Destouches, (ps. Philippe Néricault)"
1776,1776-04-22,Reinar después de morir,"Vélez de Guevara, Luis"
1776,1776-04-22,Le Triple Mariage,"Destouches, (ps. Philippe Néricault)"
1776,1776-04-25,"Le comte de Warwick , tragédie","Harpe, Jean-Francois de la"
1776,1776-04-25,,
1776,1776-04-25,Le Mariage forcé,"Molière (ps. Poquelin, Jean Baptiste)"
1776,1776-04-29,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de"
1776,1776-04-29,L'amant auteur et valet: comédie,"Cérou, Pierre"
1776,1776-05-06,"Mélanie, ou les Vœux forcés","Harpe, Jean-Francois de la"
1776,1776-05-06,"Le Français à Londres, comédie","Boissy, Louis de"
1776,1776-05-11,"Jenneval, ou Le Barnevelt françois","Mercier, Louis Sébastien"
1776,1776-05-11,Bedrogen lichtmis,"Mol, Johannes de (incorrectly: Jacob)"
1776,1776-05-18,Henrich og Pernille,"Holberg, Ludvig"
1776,1776-05-18,,
1776,1776-05-18,Le joueur,"Regnard, Jean François"
1776,1776-06-01,"Achilles, treurspel","Huydecoper, Balthasar"
1776,1776-06-01,,
1776,1776-06-08,"Hypermnestre, tragédie","Lemierre, Antoine Marin"
1776,1776-06-08,,
1776,1776-08-05,"Cleopatra, koningin van Syriën. Treurspel","Lannoy, Juliana Cornelia de"
1776,1776-08-05,,
1776,1776-08-05,Crispin rival de son maître,"Lesage, Alain René"
1776,1776-08-08,"Cleopatra, koningin van Syriën. Treurspel","Lannoy, Juliana Cornelia de"
1776,1776-08-08,,
1776,1776-08-10,"Cleopatra, koningin van Syriën. Treurspel","Lannoy, Juliana Cornelia de"
1776,1776-08-10,,
1776,1776-08-12,L'Avare ou l’École du mensonge,"Molière (ps. Poquelin, Jean Baptiste)"
1776,1776-08-12,,
1776,1776-08-15,Electra,Sophocles
1776,1776-08-15,,
1776,1776-08-15,De spookende boer; kluchtspel,"Elias, Jacob"
1776,1776-08-17,"Amélie, ou Le duc de Foix",Voltaire
1776,1776-08-17,De Smirnsche Koopman,"Uylenbroek, P.J."
1776,1776-08-19,Iemant en Niemant,"Vos, Isaac"
1776,1776-08-19,,
1776,1776-08-19,L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1776,1776-08-22,Andromaque,"Racine, Jean"
1776,1776-08-22,Andromaque,"Racine, Jean"
1776,1776-08-22,,
1776,1776-08-22,"Krispyn, starrekyker; blyspel","Pluimer, Joan"
1776,1776-08-26,l'Esprit follet,"Le Métel d'Ouville, Antoine"
1776,1776-08-26,La dama duende,"Calderón de la Barca, Pedro"
1776,1776-08-26,l'Esprit follet,"Le Métel d'Ouville, Antoine"
1776,1776-08-26,La dama duende,"Calderón de la Barca, Pedro"
1776,1776-08-26,,
1776,1776-08-26,De ontdekte schyndeugd; blyspel,"Lingelbach, David"
1776,1776-08-29,"Cleopatra, koningin van Syriën. Treurspel","Lannoy, Juliana Cornelia de"
1776,1776-08-29,,
1776,1776-08-29,Pekelharing,"Vos, Isaac"
1776,1776-09-02,"Sigismundus, prince van Polen, of 't Leven is een droom. Bly-eyndigh treur-spel","Schouwenbergh, NN"
1776,1776-09-02,,
1776,1776-09-02,De huwelyken staat. Kluchtspél,"Bernagie, Pieter"
1776,1776-09-05,Mithridate,"Racine, Jean"
1776,1776-09-05,,
1776,1776-09-05,"Le deuil, comédie","Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1776,1776-09-07,Polyxène,"La Fosse, Antoine de"
1776,1776-09-07,,
1776,1776-09-07,"La Famille extravagante, comédie","Le Grand, Marc Antoine"
1776,1776-09-09,"Scilla, treurspel","Rotgans, Lukas"
1776,1776-09-09,,
1776,1776-09-09,La coupe enchantée,"Chevillet de Champmeslé, Charles"
1776,1776-09-09,La coupe enchantée,"Dancourt, Florent Carton"
1776,1776-09-12,"Xantippe, of Het booze wyf des filozoofs Sokrates beteugeld. Blyspel","Langendijk, Pieter"
1776,1776-09-12,,
1776,1776-09-12,"L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1776,1776-09-14,"Leo de Groote, treurspel","Lannoy, Juliana Cornelia de"
1776,1776-09-14,,
1776,1776-09-14,"De zwetser, kluchtspel","Langendijk, Pieter"
1776,1776-09-16,"Le père de famille, comédie","Diderot, Denis"
1776,1776-09-16,,
1776,1776-09-16,"Sganarelle, ou le cocu imaginaire","Molière (ps. Poquelin, Jean Baptiste)"
1776,1776-09-19,"Aristomène, tragédie","Marmontel, Jean François"
1776,1776-09-19,,
1776,1776-09-19,Crispin rival de son maître,"Lesage, Alain René"
1776,1776-09-21,"Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1776,1776-09-21,,
1776,1776-09-21,"De ontrouwe voogd, kluchtspel","Bernagie, Pieter"
1776,1776-09-23,Reinar después de morir,"Vélez de Guevara, Luis"
1776,1776-09-23,,
1776,1776-09-23,Duifje en Snaphaan,"Fornenbergh, Jan Baptist van"
1776,1776-09-24,Het wederzyds huwelyks bedrog. Blyspél,"Langendijk, Pieter"
1776,1776-09-24,,
1776,1776-09-24,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1776,1776-09-25,"Genevieve, ou l'Innocence reconnue","d'Aure, Francois"
1776,1776-09-25,,
1776,1776-09-25,De Gramschap,"Ogier, Willem"
1776,1776-09-26,"Karel de Stoute, hartog van Bourgondie","Verhoek, Pieter"
1776,1776-09-26,,
1776,1776-09-26,De verlooren schildwacht. Kluchtspel,"Pluimer, Joan"
1776,1776-09-27,La gitanilla de Madrid,"Cervantes y Saavedra, Miguel de"
1776,1776-09-27,,
1776,1776-09-27,Vechter. Kluchtspel,"Angelkot, Hermannus"
1776,1776-09-28,"Jacoba van Beieren, gravin van Holland en Zeeland. Treurspel","Marre, Jan de"
1776,1776-09-28,,
1776,1776-09-28,L'esprit de contradiction,"Rivière-Dufresny, Charles"
1776,1776-09-30,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter"
1776,1776-09-30,"Krelis Louwen, of Alexander de Groote op het poëetemaal","Langendijk, Pieter"
1776,1776-10-01,De dood van de graaven Egmond en Hoorne. Treurspel,"Asselijn, Thomas"
1776,1776-10-01,,
1776,1776-10-01,Le mariage de rien,"Montfleury, Antoine Jacob"
1776,1776-10-02,"Konradyn, koning van Napels en Siciliën. Treurspel","Smids, Ludolph"
